season,episode,narrator,line
6,10,phoebe:, but we have to!
6,10,chandler:," no, you don't have to, and you can't because i live here too."
6,10,phoebe:," well then, you should look with us."
6,10,chandler:, why?
6,10,rachel:," chandler, aren't you worried about what to get monica for christmas?"
6,10,chandler:," no, i have a great idea for a present for her."
6,10,phoebe:," oh, that's it? a great idea!"
6,10,rachel:," chandler, that's not enough. i mean what if she gets you a great present, two medium presents, and a bunch of little presents? and you've just gotten her one great present? i mean that's just gonna make her feel bad. why would you do that to her chandler? why? why?"
6,10,chandler:," if i help, we can find ''em faster!"
6,10,rachel:, that's right! 
6,10,phoebe:," ooh ooh, we have a live one!"
6,10,rachel:," oh, it's a macy's bag! "
6,10,phoebe:," ooh, who's it for?"
6,10,rachel:," dear losers, do you really think i'd hide presents under the couch? p.s. chandler, i knew they'd break you."
6,10,phoebe:, uh oh. she may be onto us.
6,10,rachel:, we are so gonna find them this year.
6,10,chandler:," y'know when you guys said you were gonna go across the hall and look, you don't, you don't do that every year do you?"
6,10,rachel:, yeah.
6,10,chandler:," no, we never do that "
6,10,chandler:," because that's where joey gave me some stuff to store that i've never seen before in my life! okay, that did not just happen! "
6,10,monica:," okay, here comes another camera."
6,10,ross:, right. no biggie. stay loose. 
6,10,ross:, why do they keep doing that?
6,10,monica:," if we wanna get on camera, i think we have to get up on one of those platforms. they've been taping those people up there all day."
6,10,ross:, right. 
6,10,ross:," hey, what'd you guys do to get up on there?"
6,10,girl:, we learned how to dance.
6,10,monica:, oh yeah? well when you learned how to dance did you forget how to put on underpants?
6,10,ross:, yeah! 
6,10,janine:, hey! you're a good dancer!
6,10,joey:, really?
6,10,janine:," yeah, well you'd be better if you just loosened your hips a little."
6,10,joey:, what do you mean?
6,10,janine:, like this. 
6,10,janine:," that's it, feel the rhythm. that's better."
6,10,joey:, uh huh.
6,10,director:," okay, you're dancing with that girl over there."
6,10,joey:, no no no no no we came together!
6,10,director:," i don't see it. you are dancing with the tall guy over there. tall guy, raise your hand! "
6,10,joey:," no no hey buddy, please let me dance with that girl, i really like her and i think i have a shot."
6,10,director:," really, y'think so? i don't.. commercial break "
6,10,chandler:," i couldn't find anything at joey hey hey, oh hey!"
6,10,rachel:," yeah, we found them. there were in the guest room closet behind some coats."
6,10,phoebe:," yeah, and you have nothing to worry about 'cos they're all crap!"
6,10,chandler:," those are my gifts, i got them for you."
6,10,phoebe:, ohhh. thanks chandler they're great!
6,10,rachel:," well chandler, what is this very weird, metal a z thing?"
6,10,chandler:, those are book ends! that's a great gift!
6,10,phoebe:," oh, okay, i'm sorry, thank you for my azzz. "
6,10,rachel:, ha!
6,10,chandler:," make sure you put all that stuff back in the closet, okay?"
6,10,rachel:," yes, okay, oh, by the way, i just gotta say, i think it's really nice of you that even after you've moved, you still keep storing that stuff for joey! "
6,10,joey:, hey hey dancer girl! can i go to the bathroom? i just.. here we go. looking good gellers!
6,10,ross:, we know!
6,10,monica:," hey, see that snippy guy over there? he's the one who decides who gets up on the platform. we should go dance by him."
6,10,ross:, okay. 
6,10,director:," okay, everybody hold! "
6,10,director:, next on the platforms are ' 'you two! and ' 'you two!
6,10,monica:," excuse me, sir, would it help if i weren't wearing underpants?"
6,10,ross:, monica! would it? 
6,10,joey:," she's nice, huh? to think i almost brought my wife to this!"
6,10,joey:, no i don't think so.
6,10,joey:," look, are you dating this girl you came with?"
6,10,joey:," no, no. she's fair game if you ask me, sorry buddy!"
6,10,joey:," god! what are you, in second grade?"
6,10,joey:," hey, now you're the one who wet his pants. "
6,10,monica:," man, this sucks! y'know if mom and dad don't see us on tv after we made them so jealous, i mean, who's gonna be the losers then?"
6,10,ross:," hey, i know what'll get us up on a platform!"
6,10,monica:, what?
6,10,ross:, the routine!
6,10,monica:," ross, we haven't done the routine since middle school."
6,10,ross:," hey, when the snippy guy sees the routine, he'll wanna build us our own platform!"
6,10,monica:, was it really that good?
6,10,ross:," we got honourable mention in the brother/sister dance category! look, it's almost fake midnight, do we really have any other choice?"
6,10,monica:," okay, let's do it. mom and dad are gonna be so faced! "
6,10,monica:, 5 6 7 8! 
6,10,ross:," so, do we really have to ask who's going up on the platform next?"
6,10,director:, oh no! you get up there and do that again exactly like that!
6,10,monica:, yes! 
6,10,director:," hey, pal, you have about three seconds to get away from my partner."
6,10,director:, what's going on over here?
6,10,joey:," uh, take a look at the guy's pants! i mean, i know you told us to show excitement, but don't you think he went a little overboard?"
6,10,director:, what's the matter with you? get out of here!
6,10,joey:," yeah, take a hike wetpants! "
6,10,ross:, can you believe this? we're gonna be on the platform for the millennium moment!
6,10,monica:," i know! hey, you haven't been practising the routine, have you?"
6,10,ross:, no!
6,10,monica:, me too!
6,10,ross:," hey, when the music starts up again, i was thinking of maybe goind into the robot, y'know? "
6,10,monica:," ross, i think we should stick to the routine, we don't wanna look stupid!"
6,10,director:," okay, it all comes down to this. whatever happens, happens. destiny."
6,10,all:," three, two, one!"
6,10,director:, cut!
6,10,joey:, no! year! happy no year!
6,10,director:," okay, here's where we go to the live shot of times square, nice work everyone that's a wrap! "
6,10,phoebe:, hey! look who i found!
6,10,chandler:," oh, hey guys!"
6,10,phoebe:," y'know, birds have a very good sense of direction, and i thought maybe they could help us find where the presents are hidden."
6,10,chandler:," yes, if the presents are hidden south for the winter."
6,10,phoebe:," or we could just follow your clever jokes  any ideas? no! didn't think so! okay, c'mon guys, show us where the presents are!"
6,10,chandler:," oh, the duck seems to think that monica got me garbage! hmm, i wonder what i could get monica that's as good as garbage?"
6,10,phoebe:," hmm, how about my azzz? "
6,10,rachel:," hey, this is hollow."
6,10,phoebe:, what?
6,10,rachel:," this bench, it's hollow! i can't believe i never knew that! oh, the presents!!!"
6,10,phoebe:," no, don't look directly at them!"
6,10,chandler:, what?
6,10,phoebe:," alright, no, we could look at them!"
6,10,rachel:," oh, this one's for me!"
6,10,phoebe:," oh, this one's for chandler. here."
6,10,chandler:, oh great!
6,10,phoebe:, and the big one's for me!
6,10,rachel:," ooh, let's open them!"
6,10,chandler:, okay! okay! okay!
6,10,phoebe:, hee hee!
6,10,chandler:, why?
6,10,chandler:," i don't wanna know what monica got me. y'know? i mean, look, i'm sure she worked really hard at getting you a present, and wanting to surprise me, and you guys are gonna ruin that, and i, look we have to put these back, this is not what christmas is about."
6,10,rachel:," whatever linus, i'm opening mine."
6,10,chandler:," nobody is opening anything ok? look, i don't know about you guys, but i wanna see the look on monica's face when i give her my present, and i'm sure she wants to see the look on my face when i get mine. so please, please, can we just, can we put them back?"
6,10,phoebe:, will you get us better gifts?
6,10,chandler:, fine! 
6,10,monica:," hey guys! you found the presents? chandler, you let them find the presents? great! do you know how long it took me to find you that water purifier?"
6,10,chandler:, that's what you got me?
6,10,phoebe:," oh yes, i see what you mean. that look is priceless. "
6,10,joey:," home sweet home, huh? nice to, uh, get back to reality. plus we know how the new year's gonna go off. i guess there's no reason for all that y2k panic, y'know? anyway, g'night!"
6,10,janine:, joey.
6,10,joey:, yeah?
6,10,janine:," 3, 2, 1. happy new year."
6,10,joey:," oh, yoii. what was that for?"
6,10,janine:," well, i don't know tonight when they yelled cut and we didn't get to kiss, i was really, really, disappointed, and i just, really wanted to kiss you"
6,10,joey:," really? in the moment, i really wanted to kiss you too. in the moment."
6,10,janine:," in the moment, yeah."
6,10,joey:, but only in the moment. so do ya wanna kiss again?
6,10,janine:," sure, new year's eve is only two weeks away. can you wait?"
6,10,joey:, no.
6,10,janine:, me neither.
6,10,joey:," 3, 2, "
6,10,janine:," joey, you don't have to count down every time we kiss."
6,10,joey:," uh, yeah, okay. except i sorta felt like i needed a couple of seconds to get ready. ending credits "
6,10,monica:," we were on the platform, ready to dance the world into the new millennium, and the guy yelled ''cut!'"
6,10,rachel:," uh, wait, so you guys are telling me you actually did the routine from eighth grade?"
6,10,monica:," yeah. but of course we had to update it a little bit. hey, by the way, great thinking about catching me!"
6,10,rachel:, ''cos i was gonna say there's no way you could've done the end the way you guys did it back then!
6,10,monica:, what? we could do it!
6,10,ross:," i don't know, i mean you were a lot bigger, i mean, stronger back then."
6,10,monica:," 1, 2, 3, 4, 5, 6, 7, 8 "
6,10,monica:, i can't do it! 
6,10,chandler:," now you do that, you're on tv."
6,11,joey:, hey!
6,11,ross:, hey!
6,11,joey:," listen, do you guys think i have a chance with janine?"
6,11,monica:," honey, we have been through this before!"
6,11,rachel:, yeah. don't do this to yourself.
6,11,phoebe:," she's made it pretty clear, it is not going to happen."
6,11,joey:," well all right then, i guess i shouldn't get to excited about the fact that i just kissed her!"
6,11,monica:, you serious?!
6,11,chandler:, that's great!
6,11,monica:, really?!
6,11,phoebe:," yeah well, we'll see."
6,11,ross:, you kissed her.
6,11,joey:, oh we kissed it up real nice.
6,11,chandler:," so you kissed her, so what happened after that?"
6,11,joey:, i came over here to tell you guys.
6,11,chandler:, so she's just waiting over there for ya? opening credits 
6,11,janine:, i gotta go.
6,11,joey:, okay. 
6,11,janine:, i'm gonna be really late for dance class!
6,11,joey:, okay. 
6,11,janine:," okay, now i'm really late. "
6,11,joey:," okay, i'm all right, okay, but hey, could you just leave your lips? "
6,11,janine:, bye.
6,11,monica:, bye. 
6,11,joey:, have you kissed her yet? it's awesome! i could do it forever! y'know what? she she kisses better than my mom cooks!
6,11,monica:, i am so glad you said cooks.
6,11,rachel:, i know.
6,11,chandler:," oh hey rachel, sweetheart? you have got to tell the post office that you have moved. okay? we are still getting all your bills and stuff. "
6,11,rachel:," oh oh, pottery barn! you can throw the rest away."
6,11,chandler:, i'm not your garbage man. i'm your mailman.
6,11,rachel:, monica look! look look look! here is that table that i ordered. 
